DATE,ANONYMIZED CATEGORY,ANONYMIZED PRODUCT,ANONYMIZED BUSINESS,ANONYMIZED LOCATION,QUANTITY,VALUE,Month-Year,is_balanced
,Category-113,,,,1,4529.548689163052,,True
,Category-113,,,,5,1.8466787145536685,,True
,Category-113,,,,2,0.7725869583954947,,True
,Category-113,,,,5,1.9731936087992974,,True
,Category-113,,,,5,2.1409361323670124,,True
,Category-113,,,,1,6719.291436634554,,True
,Category-113,,,,2,4547.102559736162,,True
,Category-113,,,,5,3.799154261943129,,True
,Category-113,,,,5,1.452869498847405,,True
,Category-113,,,,2,0.9566280304339884,,True
,Category-113,,,,2,4517.4257859232,,True
,Category-113,,,,5,1.0293025530353446,,True
,Category-113,,,,5,2.364352725762635,,True
,Category-113,,,,1,4539.417266890281,,True
,Category-113,,,,2,0.6894898143514939,,True
,Category-113,,,,5,1.544724032999011,,True
,Category-113,,,,1,4534.736142410188,,True
,Category-113,,,,1,6627.635607757913,,True
,Category-113,,,,1,6836.176777356456,,True
,Category-113,,,,1,4533.978986249897,,True
,Category-113,,,,5,1.0655001300351028,,True
,Category-113,,,,5,1.6890876287299057,,True
,Category-113,,,,2,4548.960320413687,,True
,Category-113,,,,5,1.918598019419543,,True
,Category-113,,,,5,1.5082402238871366,,True
,Category-113,,,,5,1.272367378614514,,True
,Category-113,,,,1,4519.450698034292,,True
,Category-113,,,,5,2.5871586456761717,,True
,Category-113,,,,5,1.6502611749467293,,True
,Category-113,,,,5,2.986707792048752,,True
,Category-113,,,,2,0.5678079933573694,,True
,Category-113,,,,2,0.646100730419729,,True
,Category-113,,,,5,1.2279344504458023,,True
,Category-113,,,,5,1.92607649551051,,True
,Category-113,,,,2,4526.511256219488,,True
,Category-113,,,,1,4545.271080151714,,True
,Category-113,,,,2,4539.252327558958,,True
,Category-113,,,,2,0.33198568031595,,True
,Category-113,,,,2,4548.034980041089,,True
,Category-113,,,,2,4525.430772400713,,True
,Category-113,,,,1,6751.287539204859,,True
,Category-113,,,,5,2.4814216075694255,,True
,Category-113,,,,5,1.512891253826921,,True
,Category-113,,,,1,4526.182301667763,,True
,Category-113,,,,1,6823.079609397954,,True
,Category-113,,,,2,4546.169071470822,,True
,Category-113,,,,2,0.27700158585084256,,True
,Category-113,,,,1,6669.643010133479,,True
,Category-113,,,,2,4531.930002074188,,True
,Category-113,,,,2,0.1312121500010761,,True
,Category-113,,,,2,4530.224766572168,,True
,Category-113,,,,1,4528.8595110765755,,True
,Category-113,,,,2,0.22063944272482172,,True
,Category-113,,,,2,4524.178750627163,,True
,Category-113,,,,5,1.8975557823220353,,True
,Category-113,,,,5,1.765185009061415,,True
,Category-113,,,,5,1.5351240564177098,,True
,Category-113,,,,5,1.1812198242360838,,True
,Category-113,,,,2,0.14908338024503998,,True
,Category-113,,,,5,1.9059234520086368,,True
,Category-113,,,,5,1.6868419166861828,,True
,Category-113,,,,2,0.31165707722893754,,True
,Category-113,,,,5,1.3404523795747578,,True
,Category-113,,,,1,4526.27102528979,,True
,Category-113,,,,2,0.6639186190254209,,True
,Category-113,,,,1,6600.346384768446,,True
,Category-113,,,,2,4530.309957132719,,True
,Category-113,,,,5,1.0090276293350717,,True
,Category-113,,,,5,1.7744186470009597,,True
,Category-113,,,,5,3.707661155947469,,True
,Category-113,,,,1,6710.007574713572,,True
,Category-113,,,,1,6716.475178466885,,True
,Category-113,,,,1,4547.18518556157,,True
,Category-113,,,,2,0.5237443846830823,,True
,Category-113,,,,5,1.773263521323086,,True
,Category-113,,,,5,3.9759614160724834,,True
,Category-113,,,,1,6701.9250219129635,,True
,Category-113,,,,2,0.2802433929964514,,True
,Category-113,,,,2,4522.745105617258,,True
,Category-113,,,,5,3.3365337475124655,,True
,Category-113,,,,5,1.489607214075552,,True
,Category-113,,,,2,0.44105652024665687,,True
,Category-113,,,,2,0.8266455892134613,,True
,Category-113,,,,2,0.5975296928382908,,True
,Category-113,,,,1,6763.083951454151,,True
,Category-113,,,,1,4527.842442871792,,True
,Category-113,,,,2,0.8684773354970053,,True
,Category-113,,,,5,1.1621114893476348,,True
,Category-113,,,,5,1.242205217475383,,True
,Category-113,,,,1,6666.253796521877,,True
,Category-113,,,,5,2.4193435826262966,,True
,Category-113,,,,1,6851.191683422247,,True
,Category-113,,,,1,4537.917256663628,,True
,Category-113,,,,2,4538.324208750501,,True
,Category-113,,,,5,1.0862134626546753,,True
,Category-113,,,,1,4549.604583204886,,True
,Category-113,,,,2,0.2726598132797404,,True
,Category-113,,,,1,6924.370652201356,,True
,Category-113,,,,5,3.252077253221777,,True
,Category-113,,,,5,1.906414518258266,,True
,Category-113,,,,5,1.5134598769901129,,True
,Category-113,,,,2,4525.75697091916,,True
,Category-113,,,,5,3.130255664940666,,True
,Category-113,,,,1,6902.0219211295835,,True
,Category-113,,,,2,4520.939207001107,,True
,Category-113,,,,5,2.11804227222504,,True
,Category-113,,,,5,1.406417357075772,,True
,Category-113,,,,2,4528.585652346144,,True
,Category-113,,,,1,6615.053773282817,,True
,Category-113,,,,1,6770.101435395789,,True
,Category-113,,,,2,0.40128497802860785,,True
,Category-113,,,,1,6874.569947546147,,True
,Category-113,,,,2,4544.54023646796,,True
,Category-113,,,,1,4522.447493194621,,True
,Category-113,,,,2,4533.278939022828,,True
,Category-113,,,,1,6871.74903174214,,True
,Category-113,,,,1,6740.521203301166,,True
,Category-113,,,,1,6607.326816736509,,True
,Category-113,,,,1,6897.794609959181,,True
,Category-113,,,,2,4537.836545060042,,True
,Category-113,,,,1,4531.556747304385,,True
,Category-113,,,,5,1.1492259758850727,,True
,Category-113,,,,5,1.9694026331109296,,True
,Category-113,,,,2,0.10196033841520868,,True
,Category-113,,,,2,0.1905371204414904,,True
,Category-113,,,,1,4527.531095944664,,True
,Category-113,,,,2,0.2517764804111512,,True
,Category-113,,,,1,4525.281678453003,,True
,Category-113,,,,2,0.7946962043050462,,True
,Category-113,,,,2,0.1324227282050664,,True
,Category-113,,,,1,4547.036040039915,,True
,Category-113,,,,5,1.5806170216208353,,True
,Category-113,,,,2,4519.889204013677,,True
,Category-113,,,,1,6622.967226034347,,True
,Category-113,,,,1,6844.148983214856,,True
,Category-113,,,,5,1.3825181817636063,,True
,Category-113,,,,5,1.719535346026157,,True
,Category-113,,,,1,4526.232076000612,,True
,Category-113,,,,1,4542.558915838881,,True
,Category-113,,,,1,6606.9447497989195,,True
,Category-113,,,,2,0.9856784043163309,,True
,Category-113,,,,2,4544.250306308257,,True
,Category-113,,,,1,4544.085923677132,,True
,Category-113,,,,2,4532.444535037186,,True
,Category-113,,,,2,4516.844695888931,,True
,Category-113,,,,2,0.1161749835467174,,True
,Category-113,,,,1,6890.992727461837,,True
,Category-113,,,,1,6604.611434692905,,True
,Category-113,,,,2,0.9850515720764219,,True
,Category-113,,,,5,1.1246040531935622,,True
,Category-113,,,,2,4522.882489418722,,True
,Category-113,,,,1,4539.49827703673,,True
,Category-113,,,,5,1.3605998170736986,,True
,Category-113,,,,1,4525.891369304252,,True
,Category-113,,,,5,1.3105832319290514,,True
,Category-113,,,,1,4534.906065206537,,True
,Category-113,,,,2,0.14489575351543027,,True
,Category-113,,,,2,4525.169140466192,,True
,Category-113,,,,2,4516.247726552794,,True
,Category-113,,,,1,4518.174855655104,,True
,Category-113,,,,5,1.1347010433352636,,True
,Category-113,,,,2,4531.932583852731,,True
,Category-113,,,,2,4525.333966276466,,True
,Category-113,,,,5,2.6657977472821024,,True
,Category-113,,,,5,1.6507054225947728,,True
,Category-113,,,,5,1.643354276529444,,True
,Category-113,,,,1,6698.193495477853,,True
,Category-113,,,,2,0.024385466236524156,,True
,Category-113,,,,2,4543.198972938979,,True
,Category-113,,,,5,1.5197740224154757,,True
,Category-113,,,,1,6927.378109112277,,True
,Category-113,,,,1,4539.74505994217,,True
,Category-113,,,,1,4517.7814902511955,,True
,Category-113,,,,5,1.5477628154608807,,True
,Category-113,,,,5,1.3597865511261564,,True
,Category-113,,,,5,1.0022263993808234,,True
,Category-113,,,,2,0.1925099449354165,,True
,Category-113,,,,5,1.876382860852822,,True
,Category-113,,,,2,4548.312750090577,,True
,Category-113,,,,5,1.9324842307008279,,True
,Category-113,,,,2,4547.7294467835145,,True
,Category-113,,,,5,1.569761007598278,,True
,Category-113,,,,5,2.15437616924651,,True
,Category-113,,,,2,0.9227563510148848,,True
,Category-113,,,,2,0.8954567846978188,,True
,Category-113,,,,5,1.7268257755570238,,True
,Category-113,,,,2,0.3986517644265585,,True
,Category-113,,,,1,4546.906341588426,,True
,Category-113,,,,5,3.8492833005836182,,True
,Category-113,,,,5,2.979425686003716,,True
,Category-113,,,,5,3.6472109150634298,,True
,Category-113,,,,1,4537.509582652515,,True
,Category-113,,,,5,1.788366535198527,,True
,Category-113,,,,2,0.39976020881138163,,True
,Category-113,,,,2,0.26927383134443406,,True
,Category-113,,,,1,6775.83597502376,,True
,Category-113,,,,5,1.1903034355064381,,True
,Category-113,,,,2,0.6218322225601536,,True
,Category-113,,,,5,1.8990604959099753,,True
,Category-113,,,,1,4546.539294208507,,True
,Category-113,,,,2,4520.643842614842,,True
,Category-113,,,,1,6667.741326263245,,True
,Category-113,,,,1,6647.5959794694245,,True
,Category-113,,,,1,6968.6035006453985,,True
,Category-113,,,,5,1.6347212533749715,,True
,Category-113,,,,2,4521.600463058139,,True
,Category-113,,,,2,4535.695727123773,,True
,Category-113,,,,5,3.411920913862307,,True
,Category-113,,,,1,4546.650622636107,,True
,Category-113,,,,1,6958.908049986782,,True
,Category-113,,,,1,6870.963170165365,,True
,Category-113,,,,1,6900.418492602613,,True
,Category-113,,,,2,4525.9874813196875,,True
,Category-113,,,,1,4530.338020767869,,True
,Category-113,,,,5,2.245088926300392,,True
,Category-113,,,,1,6690.80562561814,,True
,Category-113,,,,1,6859.317494998054,,True
,Category-113,,,,1,4542.703613680177,,True
,Category-113,,,,2,4528.2770226484245,,True
,Category-113,,,,2,0.3313728731999316,,True
,Category-113,,,,1,6630.194316864925,,True
,Category-113,,,,1,4526.924209113635,,True
,Category-113,,,,5,1.6076710383312536,,True
,Category-113,,,,1,4541.689947076535,,True
,Category-113,,,,1,6894.276375358051,,True
,Category-113,,,,5,1.9326742314462972,,True
,Category-113,,,,5,2.6023257895042278,,True
,Category-113,,,,2,4521.807848491484,,True
,Category-113,,,,2,0.6130218780209203,,True
,Category-113,,,,1,4528.727127324128,,True
,Category-113,,,,2,4529.031537162025,,True
,Category-113,,,,5,1.6011854512054096,,True
,Category-113,,,,1,4526.334036067506,,True
,Category-113,,,,5,1.348219676701409,,True
,Category-113,,,,2,0.8009059206273234,,True
,Category-113,,,,2,4531.095106548974,,True
,Category-113,,,,2,0.5290673265237801,,True
,Category-113,,,,1,6855.301627376201,,True
,Category-113,,,,2,4519.853030809211,,True
,Category-113,,,,1,6617.384932689827,,True
,Category-113,,,,5,1.7286799417933216,,True
,Category-113,,,,5,1.153586890755795,,True
,Category-113,,,,5,1.8088541430055483,,True
,Category-113,,,,5,2.485067185909774,,True
,Category-113,,,,5,1.9224285723076195,,True
,Category-113,,,,1,4525.684702631581,,True
,Category-113,,,,5,1.3497814056340167,,True
,Category-113,,,,2,0.044816470465462666,,True
,Category-113,,,,1,4525.089025545176,,True
,Category-113,,,,1,4530.183897570652,,True
,Category-113,,,,1,6599.7047306619115,,True
,Category-113,,,,2,4542.12704504619,,True
,Category-113,,,,5,1.3181642191303788,,True
,Category-113,,,,5,1.6208999613406898,,True
,Category-113,,,,1,4528.986851895219,,True
,Category-113,,,,5,1.3980107347876798,,True
,Category-113,,,,2,4530.138101477825,,True
,Category-113,,,,1,6632.432923298144,,True
,Category-113,,,,5,3.842874605500308,,True
,Category-113,,,,2,0.686282173105824,,True
,Category-113,,,,1,4546.567128410788,,True
,Category-113,,,,2,4533.087299992112,,True
,Category-113,,,,5,1.5832659442675097,,True
,Category-113,,,,2,4545.474924260904,,True
,Category-113,,,,1,4542.737752049898,,True
,Category-113,,,,1,4549.678315349827,,True
,Category-113,,,,5,1.276636399838949,,True
,Category-113,,,,5,1.1296450523663504,,True
,Category-113,,,,1,6788.839119965874,,True
,Category-113,,,,5,1.7897723341178517,,True
,Category-113,,,,5,1.503193389550872,,True
,Category-113,,,,2,0.8801061173878931,,True
,Category-113,,,,2,4534.425897133362,,True
,Category-113,,,,5,2.6883452662347516,,True
,Category-113,,,,5,3.973013822983539,,True
,Category-113,,,,5,1.1780006207726723,,True
,Category-113,,,,5,1.2980677854265816,,True
,Category-113,,,,2,0.21021474768458548,,True
,Category-113,,,,1,4546.162616448003,,True
,Category-113,,,,5,1.1653118312643098,,True
,Category-113,,,,1,4540.085428095355,,True
,Category-113,,,,1,4527.099657396381,,True
,Category-113,,,,5,1.8823808483672897,,True
,Category-113,,,,5,1.9234702629230365,,True
,Category-113,,,,5,3.1916119219206873,,True
,Category-113,,,,1,4518.648981668748,,True
,Category-113,,,,2,0.35034927934882787,,True
,Category-113,,,,5,1.4520910796667228,,True
,Category-113,,,,2,4517.135227892586,,True
,Category-113,,,,1,4524.707146996111,,True
,Category-113,,,,2,4547.125994228841,,True
,Category-113,,,,1,4536.360294601283,,True
,Category-113,,,,2,0.4507378783641378,,True
,Category-113,,,,5,1.348981717573393,,True
,Category-113,,,,5,1.274685740700931,,True
,Category-113,,,,2,0.8108937707558533,,True
,Category-113,,,,1,6969.1328609561415,,True
,Category-113,,,,2,0.1768823049950864,,True
,Category-113,,,,1,4519.822290400119,,True
,Category-113,,,,1,6934.5720165533885,,True
,Category-113,,,,2,4523.835349985481,,True
,Category-113,,,,2,0.7924864972522105,,True
,Category-113,,,,1,6672.927464758258,,True
,Category-113,,,,1,6743.542585482381,,True
,Category-113,,,,1,4534.806863068194,,True
,Category-113,,,,2,4542.858006674778,,True
,Category-113,,,,1,6789.1624995059465,,True
,Category-113,,,,2,4519.835984270348,,True
,Category-113,,,,2,4524.042451673621,,True
,Category-113,,,,2,4546.3266205261825,,True
,Category-113,,,,2,4526.986169429834,,True
,Category-113,,,,5,1.8811228333849228,,True
,Category-113,,,,1,6730.247670095943,,True
,Category-113,,,,2,4515.110753631444,,True
,Category-113,,,,2,0.5748568628776702,,True
,Category-113,,,,5,1.5488958868640732,,True
,Category-113,,,,2,4517.0913163046325,,True
,Category-113,,,,1,6876.208716373734,,True
,Category-113,,,,2,0.5925256470973398,,True
,Category-113,,,,2,4526.077988851039,,True
,Category-113,,,,5,1.8879097857693559,,True
,Category-113,,,,2,4544.92373955237,,True
,Category-113,,,,5,1.3941652244856124,,True
,Category-113,,,,5,3.3847869665366384,,True
,Category-113,,,,2,4528.315938196,,True
,Category-113,,,,1,6903.957188051476,,True
,Category-113,,,,5,1.0375078661689652,,True
,Category-113,,,,5,1.0436188427676676,,True
,Category-113,,,,5,1.0043582911979057,,True
,Category-113,,,,1,6621.645557039898,,True
,Category-113,,,,2,0.6202911816744644,,True
,Category-113,,,,1,6738.401159852973,,True
,Category-113,,,,2,4528.749230251037,,True
,Category-113,,,,5,3.517724891796747,,True
,Category-113,,,,1,4515.876018645893,,True
,Category-113,,,,1,6783.137975515295,,True
,Category-113,,,,2,4519.339346677074,,True
,Category-113,,,,2,0.14835551942778102,,True
,Category-113,,,,5,1.2753867689183398,,True
,Category-113,,,,1,6780.91134038927,,True
,Category-113,,,,5,1.044652362203283,,True
,Category-113,,,,1,4518.915809737533,,True
,Category-113,,,,1,6951.047936044256,,True
,Category-113,,,,2,4532.156327174876,,True
,Category-113,,,,2,4531.711116323894,,True
,Category-113,,,,5,2.892674297972273,,True
,Category-113,,,,2,0.46261653456774954,,True
,Category-113,,,,1,6810.334246306195,,True
,Category-113,,,,1,4515.45831403718,,True
,Category-113,,,,1,4532.164579499456,,True
,Category-113,,,,5,1.8052169726883887,,True
,Category-113,,,,5,3.111122760814104,,True
,Category-113,,,,5,1.1632133347944031,,True
,Category-113,,,,5,1.2950076688595824,,True
,Category-113,,,,1,4530.766525198867,,True
,Category-113,,,,5,1.4204093902900932,,True
,Category-113,,,,1,6826.077335374594,,True
,Category-113,,,,5,1.4600673571192504,,True
,Category-113,,,,5,1.8632194793521122,,True
,Category-113,,,,1,4533.710209384335,,True
,Category-113,,,,5,3.182695824797276,,True
,Category-113,,,,2,4526.7931004030825,,True
,Category-113,,,,1,4522.110707799866,,True
,Category-113,,,,2,4544.620720542738,,True
,Category-113,,,,2,4527.205984789086,,True
,Category-113,,,,1,6590.876014571936,,True
,Category-113,,,,5,1.7080530470963697,,True
,Category-113,,,,1,4537.929595966744,,True
,Category-113,,,,2,4518.1278433677035,,True
,Category-113,,,,1,6849.54475968083,,True
,Category-113,,,,1,6795.969938688228,,True
,Category-113,,,,5,1.6263603835099265,,True
,Category-113,,,,1,6660.3982564286525,,True
,Category-113,,,,2,4535.383719717867,,True
,Category-113,,,,1,4533.322340064341,,True
,Category-113,,,,2,4546.206130864873,,True
,Category-113,,,,2,4535.082520638503,,True
,Category-113,,,,5,1.5984681022212919,,True
,Category-113,,,,2,0.7235775892582264,,True
,Category-113,,,,5,1.794277547832491,,True
,Category-113,,,,1,4537.7979708370685,,True
,Category-113,,,,5,2.790886127282999,,True
,Category-113,,,,5,1.520779120314806,,True
,Category-113,,,,5,3.701216693818541,,True
,Category-113,,,,1,4527.090654929792,,True
,Category-113,,,,5,3.0218746538598213,,True
,Category-113,,,,1,6949.3387714278015,,True
,Category-113,,,,5,1.4280744094881774,,True
,Category-113,,,,2,4537.8810914704645,,True
,Category-113,,,,1,4533.975516638874,,True
,Category-113,,,,5,1.8291137184818536,,True
,Category-113,,,,5,1.95739345027566,,True
,Category-113,,,,5,3.7730280558323317,,True
,Category-113,,,,2,4522.435129199295,,True
,Category-113,,,,2,4518.72303889776,,True
,Category-113,,,,5,3.654231723602961,,True
,Category-113,,,,1,6910.670757237482,,True
,Category-113,,,,1,6869.661183673377,,True
,Category-113,,,,1,6834.322660388576,,True
,Category-113,,,,2,4540.084522888451,,True
,Category-113,,,,5,1.425791499347521,,True
,Category-113,,,,2,0.1547146588142091,,True
,Category-113,,,,1,6762.973263384852,,True
,Category-113,,,,1,6884.062376399488,,True
,Category-113,,,,1,6672.080497284085,,True
,Category-113,,,,5,2.343212929179786,,True
,Category-113,,,,1,4517.243962634225,,True
,Category-113,,,,2,4539.944349541237,,True
,Category-113,,,,2,0.43085102619990123,,True
,Category-113,,,,2,0.011166380854149116,,True
,Category-113,,,,1,6887.770342338587,,True
,Category-113,,,,2,0.8481736370528756,,True
,Category-113,,,,5,1.276831696523938,,True
,Category-113,,,,1,4542.970093999782,,True
,Category-113,,,,1,4548.479319443481,,True
,Category-113,,,,5,1.228211258163089,,True
,Category-113,,,,5,1.5088875242571882,,True
,Category-113,,,,2,0.1261461479774535,,True
,Category-113,,,,1,4516.609213924219,,True
,Category-113,,,,5,1.0034794249842283,,True
,Category-113,,,,2,0.9356988452987961,,True
,Category-113,,,,2,4526.2045136629,,True
,Category-113,,,,5,2.6384351017845207,,True
,Category-113,,,,5,1.5960762028206954,,True
,Category-113,,,,2,4516.272830786595,,True
,Category-113,,,,5,1.5443772680478434,,True
,Category-113,,,,1,6964.858825979147,,True
,Category-113,,,,5,1.5937496695507225,,True
,Category-113,,,,1,4518.717143748165,,True
,Category-113,,,,5,1.3017773749145125,,True
,Category-113,,,,1,6968.194320247774,,True
,Category-113,,,,5,1.2199536041936816,,True
,Category-113,,,,1,4524.173437044563,,True
,Category-113,,,,1,6868.099692114973,,True
,Category-113,,,,2,0.05028261384008925,,True
,Category-113,,,,2,4515.0829038478405,,True
,Category-113,,,,5,1.2342391597392792,,True
,Category-113,,,,2,4531.750033829935,,True
,Category-113,,,,5,1.1321789901980002,,True
,Category-113,,,,2,4520.563476909816,,True
,Category-113,,,,5,1.3729503092609177,,True
,Category-113,,,,2,4536.112445747926,,True
,Category-113,,,,2,4527.616426097326,,True
,Category-113,,,,5,1.9460072630134164,,True
,Category-113,,,,1,6863.832950301064,,True
,Category-113,,,,1,4547.4706325649195,,True
,Category-113,,,,1,4539.531793040094,,True
,Category-113,,,,2,4542.4429273090345,,True
,Category-113,,,,1,4544.09769346176,,True
,Category-113,,,,2,4527.705774545524,,True
,Category-113,,,,2,0.953642373365818,,True
,Category-113,,,,2,4516.946925753461,,True
,Category-113,,,,5,1.603854521511134,,True
,Category-113,,,,1,6929.520223843848,,True
,Category-113,,,,1,6643.420023478237,,True
,Category-113,,,,5,2.8252819468843735,,True
,Category-113,,,,1,6960.78161565432,,True
,Category-113,,,,5,1.231102696341031,,True
,Category-113,,,,5,3.158064550865185,,True
,Category-113,,,,5,3.176436073307247,,True
,Category-113,,,,2,0.5965583231560269,,True
,Category-113,,,,1,4532.191808253333,,True
,Category-113,,,,1,4525.7602935041805,,True
,Category-113,,,,2,4539.991534861382,,True
,Category-113,,,,2,4528.931765645156,,True
,Category-113,,,,2,4537.049806532485,,True
,Category-113,,,,1,4516.224304497026,,True
,Category-113,,,,1,6862.229487429739,,True
,Category-113,,,,5,1.5772223484073518,,True
,Category-113,,,,1,6768.081022549645,,True
,Category-113,,,,2,0.21156395457824095,,True
,Category-113,,,,2,4532.615712554902,,True
,Category-113,,,,2,4524.7222081933505,,True
,Category-113,,,,5,1.240503165943976,,True
,Category-113,,,,2,0.9388028010647655,,True
,Category-113,,,,2,4535.2754078170765,,True
,Category-113,,,,2,4549.132588382718,,True
,Category-113,,,,5,1.0730160625396916,,True
,Category-113,,,,2,0.3431577976890362,,True
,Category-113,,,,2,0.5785249452718672,,True
,Category-113,,,,5,1.261115083471134,,True
,Category-113,,,,1,6781.237792149631,,True
,Category-113,,,,2,0.900418272239582,,True
,Category-113,,,,2,4542.249794810534,,True
,Category-113,,,,2,0.12206846968879992,,True
,Category-113,,,,1,4522.925751227066,,True
,Category-113,,,,2,4546.258841317529,,True
,Category-113,,,,2,4545.508090493305,,True
,Category-113,,,,5,1.210855979185874,,True
,Category-113,,,,2,4519.017067211763,,True
,Category-113,,,,2,0.9465831262936122,,True
,Category-113,,,,5,1.9113875363460235,,True
,Category-113,,,,5,1.695607239998443,,True
,Category-113,,,,5,2.5784653555069252,,True
,Category-113,,,,5,1.2390274486299733,,True
,Category-113,,,,1,6743.466767660227,,True
,Category-113,,,,1,6655.49367306532,,True
,Category-113,,,,2,4543.886932159804,,True
,Category-113,,,,5,1.701762818979415,,True
,Category-113,,,,1,4523.101772167005,,True
,Category-113,,,,2,4517.634769126439,,True
,Category-113,,,,2,4519.325496886299,,True
,Category-113,,,,5,1.8108719297647116,,True
,Category-113,,,,2,0.14110837114840025,,True
,Category-113,,,,1,4535.866445165288,,True
,Category-113,,,,1,6702.0905340804,,True
,Category-113,,,,1,6951.044523827126,,True
,Category-113,,,,5,1.8140521334374142,,True
,Category-113,,,,5,1.3482177138761675,,True
,Category-113,,,,5,1.8091707388964935,,True
,Category-113,,,,2,0.4518399824002651,,True
,Category-113,,,,1,4549.307470506042,,True
,Category-113,,,,5,1.6577702684435978,,True
,Category-113,,,,2,4522.021024989931,,True
,Category-113,,,,5,1.295772906438853,,True
,Category-113,,,,5,1.7640997085828505,,True
,Category-113,,,,5,1.7231842150084935,,True
,Category-113,,,,2,4517.641709293453,,True
,Category-113,,,,5,2.134429729010615,,True
,Category-113,,,,5,2.664245031843028,,True
,Category-113,,,,1,6909.834934470868,,True
,Category-113,,,,5,3.0774517180034344,,True
,Category-113,,,,2,4543.943230313689,,True
,Category-113,,,,1,6772.045138044369,,True
,Category-113,,,,2,4536.7622950848845,,True
,Category-113,,,,5,1.9444378503834723,,True
,Category-113,,,,1,4538.054618996362,,True
,Category-113,,,,5,1.9315246094246583,,True
,Category-113,,,,1,4537.955938035267,,True
,Category-113,,,,5,3.932807923864792,,True
,Category-113,,,,1,6731.136987708037,,True
,Category-113,,,,5,3.7121115449108184,,True
,Category-113,,,,5,1.8347672925465002,,True
,Category-113,,,,1,6705.980479529094,,True
,Category-113,,,,1,6742.398229732344,,True
,Category-113,,,,5,1.8057651559825612,,True
,Category-113,,,,1,6664.913057400067,,True
,Category-113,,,,5,1.885960650531144,,True
,Category-113,,,,2,0.6256432775232937,,True
,Category-113,,,,2,0.16760244792226453,,True
,Category-113,,,,1,4538.445280671187,,True
,Category-113,,,,5,1.9396276223645956,,True
,Category-113,,,,5,1.4879870553003756,,True
,Category-113,,,,1,6607.160588394622,,True
,Category-113,,,,5,1.3801927738072495,,True
,Category-113,,,,5,1.6959685907681306,,True
,Category-113,,,,1,4544.19753559103,,True
,Category-113,,,,1,6921.827509848196,,True
,Category-113,,,,2,0.9751115129836211,,True
,Category-113,,,,5,1.4702500930371598,,True
,Category-113,,,,2,0.7952022852483633,,True
,Category-113,,,,2,4530.343194316631,,True
,Category-113,,,,2,4544.237242192581,,True
,Category-113,,,,1,6923.007005915651,,True
,Category-113,,,,1,6646.8788209299655,,True
,Category-113,,,,5,2.976066151018772,,True
,Category-113,,,,5,1.273297534884103,,True
,Category-113,,,,5,1.5417449298272299,,True
,Category-113,,,,5,1.0112717541131415,,True
,Category-113,,,,1,4546.2540753911035,,True
,Category-113,,,,1,4522.162653109503,,True
,Category-113,,,,1,6760.353139778917,,True
,Category-113,,,,2,4517.66550671665,,True
,Category-113,,,,1,6845.727213878471,,True
,Category-113,,,,2,0.4419008834570387,,True
,Category-113,,,,2,4538.915313206957,,True
,Category-113,,,,2,4515.652398505299,,True
,Category-113,,,,1,6810.379946948622,,True
,Category-113,,,,1,4517.229662414067,,True
,Category-113,,,,1,6943.612395626457,,True
,Category-113,,,,5,1.6674116292038241,,True
,Category-113,,,,1,6673.671136845561,,True
,Category-113,,,,2,4540.684050611647,,True
,Category-113,,,,2,0.9253319689290564,,True
,Category-113,,,,2,0.9097367104559367,,True
,Category-113,,,,2,4515.445746907614,,True
,Category-113,,,,1,6628.953481696,,True
,Category-113,,,,2,0.38795993197512824,,True
,Category-113,,,,5,1.0678226586129158,,True
,Category-113,,,,1,4522.3634442614975,,True
,Category-113,,,,5,1.9575596949484062,,True
,Category-113,,,,1,6893.648436939529,,True
,Category-113,,,,5,1.6420040698636993,,True
,Category-113,,,,2,4529.399829999687,,True
,Category-113,,,,1,4523.207871364217,,True
,Category-113,,,,2,0.106988594473156,,True
,Category-113,,,,5,1.5807336744575857,,True
,Category-113,,,,5,1.2732856710453861,,True
,Category-113,,,,1,6750.008861896631,,True
,Category-113,,,,1,6724.254257858976,,True
,Category-113,,,,2,0.5820699039821117,,True
,Category-113,,,,2,0.21260451724403862,,True
,Category-113,,,,5,3.2102945401615037,,True
,Category-113,,,,2,4529.643061384233,,True
,Category-113,,,,2,4517.782854786441,,True
,Category-113,,,,2,4523.537904799407,,True
,Category-113,,,,1,4538.024829455102,,True
,Category-113,,,,2,0.9683747387389187,,True
,Category-113,,,,2,0.823975175777196,,True
,Category-113,,,,1,6713.584285009609,,True
,Category-113,,,,5,1.6695181578741387,,True
,Category-113,,,,5,1.117048242066193,,True
,Category-113,,,,1,4548.868773134437,,True
,Category-113,,,,2,4530.5802810251735,,True
,Category-113,,,,5,1.0012395459940295,,True
,Category-113,,,,2,4536.241749698884,,True
,Category-113,,,,2,0.5204268193995101,,True
,Category-113,,,,5,3.482658313357402,,True
,Category-113,,,,2,4536.980041101279,,True
,Category-113,,,,1,4515.611774343533,,True
,Category-113,,,,5,3.5789890762809238,,True
,Category-113,,,,1,6879.221066902814,,True
,Category-113,,,,1,6820.9403090228825,,True
,Category-113,,,,5,3.8919981640359804,,True
,Category-113,,,,2,0.12003494436867157,,True
,Category-113,,,,2,4515.683813131896,,True
,Category-113,,,,1,6634.036254139324,,True
,Category-113,,,,2,0.6692817293065163,,True
,Category-113,,,,2,0.6691495696166352,,True
,Category-113,,,,5,1.7746028291717304,,True
